item_id,model_name,n_runs,llm_flip_rate,llm_output_entropy,human_entropy,human_disagreement_var,disagreement_tier,dataset
mhs-35216,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-20283,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-49490,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-3968,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-30205,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-2946,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-14006,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-22320,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-22000,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6238,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-32439,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-28972,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-2481,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-21330,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-34247,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-23847,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-43472,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-15390,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-24511,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-4785,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-10130,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-47336,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-36452,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-19173,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-44316,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-42092,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-13413,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-14302,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-45420,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-48629,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-15608,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-20807,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-19232,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-15871,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-27973,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-4914,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-44531,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-14837,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-47043,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-17401,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-43387,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-45269,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-36364,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-39834,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-24823,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-7672,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-2453,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-9715,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-13863,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-18008,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-47539,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-30112,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-23155,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-45707,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-22580,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-43811,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-38426,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-45251,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-47210,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-24496,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-44773,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-32505,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-23976,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-48311,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-16545,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-40051,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-23546,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-42280,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-28261,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-209,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-44495,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-33513,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-27298,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-46716,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-1215,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-19236,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-42476,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-45042,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-26162,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-38892,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-46375,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-33078,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-46579,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-5088,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-32361,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-39338,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-4137,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-46869,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-18739,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-2580,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-14894,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-33747,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-44279,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-747,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-10897,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-14849,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-23215,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-39635,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-26455,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-15833,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-44508,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-17104,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-42418,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-40720,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-33013,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-30098,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-17205,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-30987,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-26575,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-34348,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-31814,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-18633,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-10145,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-22913,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-7180,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-26133,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-16871,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-28393,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-22479,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-25464,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-31833,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-27940,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-49949,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-39725,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-49651,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-26791,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-45038,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-13702,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-42852,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-40374,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-35024,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-8086,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-12513,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-19395,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-15826,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-28845,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-46584,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-49410,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-7118,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-12406,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-23785,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-2578,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-38660,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-15832,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-43629,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-26385,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-47742,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-45218,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-8154,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-48030,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-36048,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-9582,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6277,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-19929,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-16117,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-9423,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-47838,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-39742,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-40427,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-28518,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-10094,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-45515,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-43423,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-48022,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-8848,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-2871,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-10655,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-16163,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-7561,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-21252,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-17097,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-7050,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-42183,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-47650,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-7627,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-6626,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-45578,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-34321,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-3524,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-36369,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-43169,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-24162,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-3336,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-32216,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-21473,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-20389,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-41615,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-4085,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-33847,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-3390,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-21113,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-5212,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-18738,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-27958,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-4902,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-16124,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-31043,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-11469,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-27584,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-30044,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-26849,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-48254,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-43347,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9709505944546686,0.6,high,mhs
mhs-21665,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9709505944546686,0.6,high,mhs
mhs-10612,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-32346,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-49174,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-26946,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-38058,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-14355,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-19949,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-7963,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-42930,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-10370,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-23018,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-46866,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-13323,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-44916,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-29871,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,1.0,0.6666666666666666,high,mhs
mhs-47588,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-47885,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-6692,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
mhs-47826,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.8112781244591328,0.5,high,mhs
mhs-25992,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-9274,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-48944,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.0,0.0,low,mhs
mhs-14222,Hate-speech-CNERG/bert-base-uncased-hatexplain,1,0.0,0.0,0.9182958340544896,0.6666666666666666,high,mhs
